Class or Package Name, Initialization Kind, Reasons
org.graalvm.nativeimage.c.CContext$Directives, BUILD_TIME, super type of com.oracle.svm.core.c.locale.LocaleDirectives and super type of com.oracle.svm.core.jni.headers.JNIHeaderDirectives and super type of com.oracle.svm.core.jvmti.headers.JvmtiDirectives and super type of com.oracle.svm.core.posix.headers.PosixDirectives and super type of com.oracle.svm.hosted.c.DirectivesExtension and super type of com.oracle.svm.core.container.ContainerLibraryDirectives and super type of com.oracle.svm.core.posix.headers.LibMDependencies and super type of io.smallrye.common.net.Substitutions$NativeInfoDirectives and super type of com.oracle.svm.core.aarch64.AArch64LibCHelperDirectives and super type of com.oracle.svm.core.amd64.AMD64LibCHelperDirectives and others
org.graalvm.nativeimage.c.function.CFunctionPointer[], BUILD_TIME, arrays are initialized at build time
org.graalvm.nativeimage.c.function.CodePointer[], BUILD_TIME, arrays are initialized at build time
org.graalvm.nativeimage.c.function.RelocatedPointer[], BUILD_TIME, arrays are initialized at build time
org.graalvm.nativeimage.c.type.CCharPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
org.graalvm.nativeimage.c.type.CCharPointerPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
org.graalvm.nativeimage.c.type.CDoublePointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
org.graalvm.nativeimage.c.type.CFloatPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
org.graalvm.nativeimage.c.type.CIntPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
org.graalvm.nativeimage.c.type.CIntPointerPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
org.graalvm.nativeimage.c.type.CLongPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
org.graalvm.nativeimage.c.type.CShortPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
org.graalvm.nativeimage.c.type.VoidPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
org.graalvm.nativeimage.c.type.WordPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
org.graalvm.nativeimage.libgraal, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.options, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.polyglot, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.word, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.word.ComparableWord[], BUILD_TIME, arrays are initialized at build time
org.graalvm.word.PointerBase[], BUILD_TIME, arrays are initialized at build time
org.graalvm.word.WordBase[], BUILD_TIME, arrays are initialized at build time
org.ietf.jgss.GSSException, BUILD_TIME, Core JDK classes are initialized at build time
org.ietf.jgss.GSSName, BUILD_TIME, Core JDK classes are initialized at build time
org.ietf.jgss.Oid, BUILD_TIME, Core JDK classes are initialized at build time
org.jboss.threads.EnhancedQueueExecutor$RuntimeFields, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'EnhancedQueueExecutor$RuntimeFields.class'
org.jboss.threads.Substitutions$Target_EnhancedQueueExecutor_MBeanRegisterAction, BUILD_TIME, substitutions are always initialized
org.jcp.xml.dsig.internal.dom.XMLDSigRI, BUILD_TIME, Required for TrustStoreManager
org.jcp.xml.dsig.internal.dom.XMLDSigRI$ProviderService, BUILD_TIME, Required for TrustStoreManager
org.jline.nativ, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'org.jline.nativ'
org.wildfly.common.net.HostName, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'HostName.class'
short, BUILD_TIME, primitive types are initialized at build time
short[], BUILD_TIME, arrays are initialized at build time
sun.invoke, BUILD_TIME, Core JDK classes are initialized at build time
sun.launcher, BUILD_TIME, Core JDK classes are initialized at build time
sun.launcher.LauncherHelper, RUN_TIME, Pulls in jimage reader
sun.management, BUILD_TIME, Core JDK classes are initialized at build time
sun.management.ManagementFactoryHelper$PlatformLoggingImpl, RUN_TIME, Holds instances of LoggingMXBeanAccess
sun.management.MemoryImpl, RUN_TIME, from feature com.oracle.svm.core.jdk.management.ManagementFeature.duringSetup with 'sun.management.MemoryImpl'
sun.management.spi.PlatformMBeanProvider$PlatformComponent, BUILD_TIME, super type of jdk.management.jfr.internal.FlightRecorderMXBeanProvider$SingleMBeanComponent
sun.misc, BUILD_TIME, Core JDK classes are initialized at build time
sun.net, BUILD_TIME, Core JDK classes are initialized at build time
sun.net.PortConfig, RUN_TIME, Calls PortConfig.getLower0() and PortConfig.getUpper0()
sun.net.ext.ExtendedSocketOptions, RUN_TIME, for JDK native code support via JNI
sun.net.httpserver.simpleserver, RUN_TIME, Allocates InetAddress in class initializers
sun.net.www.protocol.http.DigestAuthentication$Parameters, RUN_TIME, Contains Random references, therefore can't be included in the image heap.
sun.net.www.protocol.jar.JarFileFactory, RUN_TIME, for JDK native code support via JNI
sun.net.www.protocol.jar.JarURLConnection, RUN_TIME, for JDK native code support via JNI
sun.net.www.protocol.jrt.JavaRuntimeURLConnection, RUN_TIME, Pulls in jimage reader
sun.nio, BUILD_TIME, Core JDK classes are initialized at build time
sun.nio.ch.AsynchronousServerSocketChannelImpl$DefaultOptionsHolder, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.AsynchronousSocketChannelImpl$DefaultOptionsHolder, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.DatagramChannelImpl, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.DatagramChannelImpl$DefaultOptionsHolder, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.DevPollArrayWrapper, RUN_TIME, Calls IOUtil.fdLimit()
sun.nio.ch.EPoll, RUN_TIME, Calls EPoll.eventSize(), EPoll.eventsOffset() and EPoll.dataOffset()
sun.nio.ch.EPollSelectorImpl, RUN_TIME, Calls IOUtil.fdLimit()
sun.nio.ch.EventPortSelectorImpl, RUN_TIME, Calls IOUtil.fdLimit()
sun.nio.ch.FileChannelImpl, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.FileChannelImpl$Unmapper, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.FileDispatcherImpl, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.FileKey, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.IOUtil, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.InheritedChannel, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.NativeThread, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.Net, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.NioSocketImpl, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.Poller, RUN_TIME, Contains an InnocuousThread.
sun.nio.ch.ServerSocketChannelImpl, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.ServerSocketChannelImpl$DefaultOptionsHolder, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.SimpleAsynchronousFileChannelImpl, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.SimpleAsynchronousFileChannelImpl$DefaultExecutorHolder, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.SinkChannelImpl, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.SocketChannelImpl$DefaultOptionsHolder, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.SocketOptionRegistry$LazyInitialization, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.SourceChannelImpl, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.UnixAsynchronousServerSocketChannelImpl, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.UnixDomainSockets, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.UnixDomainSockets$UnnamedHolder, RUN_TIME, for JDK native code support via JNI
sun.nio.ch.sctp.SctpChannelImpl, RUN_TIME, for JDK native code support via JNI
sun.nio.fs.LinuxWatchService$Poller, RUN_TIME, LinuxWatchService.eventSize() and LinuxWatchService.eventOffsets()
sun.nio.fs.UnixNativeDispatcher, RUN_TIME, for JDK native code support via JNI
sun.reflect, BUILD_TIME, Core JDK classes are initialized at build time
sun.reflect.misc.Trampoline, RUN_TIME, Fails build-time initialization
sun.rmi.transport.GC, BUILD_TIME, Loaded an unneeded library (rmi) in static initializer.
sun.rmi.transport.GC$LatencyLock, BUILD_TIME, Loaded an unneeded library (rmi) in static initializer.
sun.security.action, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ec, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.internal.interfaces, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.internal.spec, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.jca, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.jca.JCAUtil, RUN_TIME, JCAUtil.def holds a SecureRandom.
sun.security.jca.JCAUtil$CachedSecureRandomHolder, RUN_TIME, for substitutions
sun.security.jgss, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.jgss.wrapper.Krb5Util, RUN_TIME, Holds the cleaner thread
sun.security.krb5, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.krb5.Config, RUN_TIME, Reset the value of lazily initialized field sun.security.krb5.Config#singleton
sun.security.krb5.Confounder, RUN_TIME, for substitutions
sun.security.krb5.KrbServiceLocator, RUN_TIME, Contains Random references, therefore can't be included in the image heap.
sun.security.mscapi, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.pkcs, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.pkcs10, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.pkcs11, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.pkcs11.P11Util, RUN_TIME, Cleaner reference
sun.security.pkcs12, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.provider, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.provider.AbstractDrbg$SeederHolder, RUN_TIME, for substitutions
sun.security.provider.FileInputStreamPool, RUN_TIME, for substitutions
sun.security.provider.NativePRNG, RUN_TIME, for substitutions
sun.security.provider.NativePRNG$Blocking, RUN_TIME, for substitutions
sun.security.provider.NativePRNG$NonBlocking, RUN_TIME, for substitutions
sun.security.provider.SecureRandom$SeederHolder, RUN_TIME, for substitutions
sun.security.provider.SeedGenerator, RUN_TIME, for substitutions
sun.security.provider.certpath.ssl.SSLServerCertStore, RUN_TIME, Stores secure random
sun.security.rsa, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.smartcardio, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.ssl.SSLContextImpl$DefaultManagersHolder, RUN_TIME, for reading properties at run time
sun.security.ssl.SSLContextImpl$DefaultSSLContextHolder, RUN_TIME, Stores secure random
sun.security.ssl.SSLLogger, RUN_TIME, for reading properties at run time and from feature io.quarkus.runner.Feature.beforeAnalysis with 'SSLLogger.class'
sun.security.ssl.SSLSocketFactoryImpl, RUN_TIME, Stores secure random
sun.security.timestamp, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.tools, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.util, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.util.UntrustedCertificates, BUILD_TIME, Required for TrustStoreManager
sun.security.validator, BUILD_TIME, Core JDK classes are initialized at build time
sun.security.x509, BUILD_TIME, Core JDK classes are initialized at build time
sun.text, BUILD_TIME, Core JDK classes are initialized at build time
sun.util, BUILD_TIME, Core JDK classes are initialized at build time
void, BUILD_TIME, primitive types are initialized at build time
whole type hierarchy, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
