Class Name, Initialization Kind, Reason for Initialization
io.netty.handler.codec.http2.Http2EmptyDataFrameListener, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Error, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Error[], BUILD_TIME, arrays are initialized at build time
io.netty.handler.codec.http2.Http2Exception, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Exception$ClosedStreamCreationException, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Exception$CompositeStreamException, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Exception$HeaderListSizeException, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Exception$ShutdownHint, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Exception$ShutdownHint[], BUILD_TIME, arrays are initialized at build time
io.netty.handler.codec.http2.Http2Exception$StacklessHttp2Exception, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Exception$StreamException, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Flags, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2FlowController, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Frame, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2FrameListener, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2FrameListenerDecorator, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2FrameLogger, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2FrameLogger$Direction, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2FrameLogger$Direction[], BUILD_TIME, arrays are initialized at build time
io.netty.handler.codec.http2.Http2FrameReader, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2FrameReader$Configuration, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2FrameSizePolicy, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2FrameWriter, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2FrameWriter$Configuration, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Headers, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Headers$PseudoHeaderName, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2Headers$PseudoHeaderName[], BUILD_TIME, arrays are initialized at build time
io.netty.handler.codec.http2.Http2HeadersDecoder, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2HeadersDecoder$Configuration, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2HeadersEncoder, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2HeadersEncoder$1, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2HeadersEncoder$Configuration, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2HeadersEncoder$SensitivityDetector, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2HeadersFrame, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2InboundFrameLogger, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2InboundFrameLogger$1, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2LifecycleManager, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2LocalFlowController, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.handler.codec.http2.Http2MaxRstFrameDecoder, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
